BusID,Type,V_init,Angle_init,G_shunt_pu,B_shunt_pu,V_final_pu,Angle_final_deg,Pg_final_MW,Pd_final_MW,Qg_final_MVAR,Qd_final_MVAR,Frequency_Hz,time_step,datetime
9,3,1.0,0,0,0.0,1.0628496674709567,-2.4109527732575,0.0,0.0,1.752188554660319e-06,0.0,50.0,21,1900-01-01 05:15:00
10,3,1.0,0,0,0.19,1.0642232534540688,-3.8029303341271845,0.0,4.0364267410000005,7.61387256797974e-07,1.39187129,50.0,21,1900-01-01 05:15:00
11,2,1.082,0,0,0.0,1.082,-0.0011905111107318948,23.246591472505177,0.0,10.450783643552015,0.0,50.0,21,1900-01-01 05:15:00
12,3,1.0,0,0,0.0,1.070667789979933,-3.045212615798467,0.0,7.794479224,1.1852693804215164e-06,5.2195173375,50.0,21,1900-01-01 05:15:00
13,2,1.071,0,0,0.0,1.071,-1.418824942418842,23.246591472505177,0.0,0.584099604703636,0.0,50.0,21,1900-01-01 05:15:00
14,3,1.0,0,0,0.0,1.0609136577683798,-3.6944583256267824,0.0,4.314800999,2.264271956597952e-07,1.1134970320000002,50.0,21,1900-01-01 05:15:00
15,3,1.0,0,0,0.0,1.0577844904584672,-3.810322237346546,0.0,5.706672289,5.309910198203482e-07,1.7398391125000001,50.0,21,1900-01-01 05:15:00
16,3,1.0,0,0,0.0,1.0625534247704538,-3.548673354993114,0.0,2.4357747575,2.1135149386175556e-07,1.2526841610000001,50.0,21,1900-01-01 05:15:00
17,3,1.0,0,0,0.0,1.0603486500923003,-3.867008454400469,0.0,6.263420805000001,1.2328496179492276e-07,4.0364267410000005,50.0,21,1900-01-01 05:15:00
18,3,1.0,0,0,0.0,1.0518008551525493,-4.271592437562847,0.0,2.2269940640000003,1.0852932808003146e-07,0.6263420805000001,50.0,21,1900-01-01 05:15:00
19,3,1.0,0,0,0.0,1.0503896244338033,-4.417638514579653,0.0,6.6113886275,1.7624972770136083e-07,2.366181193,50.0,21,1900-01-01 05:15:00
20,3,1.0,0,0,0.0,1.0533148840887046,-4.303228601805106,0.0,1.5310584190000003,1.288474316130106e-07,0.4871549515,50.0,21,1900-01-01 05:15:00
21,3,1.0,0,0,0.0,1.0557801765522876,-4.135908073170256,0.0,12.1788737875,3.3157689571794435e-07,7.794479224,50.0,21,1900-01-01 05:15:00
22,3,1.0,0,0,0.0,1.0561355410484567,-4.13829819179826,0.0,0.0,7.21689572220745e-08,0.0,50.0,21,1900-01-01 05:15:00
23,3,1.0,0,0,0.0,1.0510356672745014,-4.221184989979479,0.0,2.2269940640000003,8.117738747870362e-08,1.1134970320000002,50.0,21,1900-01-01 05:15:00
24,3,1.0,0,0,0.043,1.047797087197879,-4.540300555236414,0.0,6.0546401114999995,2.6838219380209694e-07,4.6627688215,50.0,21,1900-01-01 05:15:00
25,3,1.0,0,0,0.0,1.0398399366134055,-4.646719905071448,0.0,0.0,2.407676647488264e-08,0.0,50.0,21,1900-01-01 05:15:00
26,3,1.0,0,0,0.0,1.0278816930210424,-4.924608119139203,0.0,2.4357747575,2.584144276340794e-08,1.6006519835,50.0,21,1900-01-01 05:15:00
27,3,1.0,0,0,0.0,1.0408055738319884,-4.546435111922376,0.0,0.0,-4.086076939488018e-09,0.0,50.0,21,1900-01-01 05:15:00
28,3,1.0,0,0,0.0,1.0162745234046702,-2.4514752581793777,0.0,0.0,5.3824818314728964e-08,0.0,50.0,21,1900-01-01 05:15:00
29,3,1.0,0,0,0.0,1.027468183971251,-5.36836869703433,0.0,1.670245548,6.189592838268254e-08,0.6263420805000001,50.0,21,1900-01-01 05:15:00
30,3,1.0,0,0,0.0,1.0197438351766606,-5.952164993037679,0.0,7.376917837000001,1.3760812778151887e-07,1.3222777255,50.0,21,1900-01-01 05:15:00
1,1,1.06,0,0,0.0,1.06,0.0,49.99974917152489,0.0,28.113103097045805,0.0,50.0,22,1900-01-01 05:30:00
2,2,1.043,0,0,0.0,1.043,-0.7101346935755658,46.531304361787925,15.111046889259999,4.370974293226996,8.84379241906,50.0,22,1900-01-01 05:30:00
3,3,1.0,0,0,0.0,1.0322948782237016,-1.5504711150058172,0.0,1.67126785872,3.5610373760874836e-08,0.83563392936,50.0,22,1900-01-01 05:30:00
4,3,1.0,0,0,0.0,1.0250239769641187,-1.853863559023456,0.0,5.29234821928,1.987698383665304e-08,1.11417857248,50.0,22,1900-01-01 05:30:00
5,2,1.01,0,0,0.0,1.01,-3.577525445902887,31.02086957452528,65.59726345476,2.5301056548996605,13.2308705482,50.0,22,1900-01-01 05:30:00
6,3,1.0,0,0,0.0,1.0197154371205834,-2.225162846212125,0.0,0.0,1.0030280350986651e-07,0.0,50.0,22,1900-01-01 05:30:00
7,3,1.0,0,0,0.0,1.010640117828499,-3.154982592883808,0.0,15.87704465784,3.1285534163316697e-09,7.59034152502,50.0,22,1900-01-01 05:30:00
8,2,1.01,0,0,0.0,1.01,-2.0656707187885908,23.265652180893962,20.890848234,-9.009472455588924,20.890848234,50.0,22,1900-01-01 05:30:00
9,3,1.0,0,0,0.0,1.0628385090291528,-2.4111723092308894,0.0,0.0,1.7536638997521232e-06,0.0,50.0,22,1900-01-01 05:30:00
10,3,1.0,0,0,0.19,1.0642038537817915,-3.8040861560254386,0.0,4.03889732524,7.620068105396172e-07,1.3927232156,50.0,22,1900-01-01 05:30:00
11,2,1.082,0,0,0.0,1.082,0.0005923052586430656,23.265652180893962,0.0,10.457395788426561,0.0,50.0,22,1900-01-01 05:30:00
12,3,1.0,0,0,0.0,1.0706571841973822,-3.045896478004502,0.0,7.7992500073599995,1.1854069308370185e-06,5.2227120585,50.0,22,1900-01-01 05:30:00
13,2,1.071,0,0,0.0,1.071,-1.41815878439046,23.265652180893962,0.0,0.5927577248293875,0.0,50.0,22,1900-01-01 05:30:00
14,3,1.0,0,0,0.0,1.060896157071731,-3.6955593167664995,0.0,4.31744196836,2.2660374510152792e-07,1.11417857248,50.0,22,1900-01-01 05:30:00
15,3,1.0,0,0,0.0,1.0577643062537947,-3.8114853547647405,0.0,5.710165183959999,5.314756053031999e-07,1.7409040195,50.0,22,1900-01-01 05:30:00
16,3,1.0,0,0,0.0,1.062535651252105,-3.5496633529298682,0.0,2.4372656273,2.1155610596679253e-07,1.25345089404,50.0,22,1900-01-01 05:30:00
17,3,1.0,0,0,0.0,1.0603276348696273,-3.8682087204212414,0.0,6.2672544702,1.23375087923705e-07,4.03889732524,50.0,22,1900-01-01 05:30:00
18,3,1.0,0,0,0.0,1.051775662231599,-4.273056051249092,0.0,2.22835714496,1.0861079058344103e-07,0.62672544702,50.0,22,1900-01-01 05:30:00
19,3,1.0,0,0,0.0,1.0503628370701343,-4.419197622950057,0.0,6.6154352741,1.7634439242186772e-07,2.36762946652,50.0,22,1900-01-01 05:30:00
20,3,1.0,0,0,0.0,1.0532895980759318,-4.3047113369483005,0.0,1.53199553716,1.2894663070639467e-07,0.48745312545999997,50.0,22,1900-01-01 05:30:00
21,3,1.0,0,0,0.0,1.0557553613213484,-4.137276903764675,0.0,12.1863281365,3.318213250835811e-07,7.7992500073599995,50.0,22,1900-01-01 05:30:00
22,3,1.0,0,0,0.0,1.056110940208132,-4.139667073611696,0.0,0.0,7.224389392948003e-08,0.0,50.0,22,1900-01-01 05:30:00
23,3,1.0,0,0,0.0,1.051009692936411,-4.222604413032763,0.0,2.22835714496,8.124016881438934e-08,1.11417857248,50.0,22,1900-01-01 05:30:00
24,3,1.0,0,0,0.043,1.0477670894514617,-4.541915126040116,0.0,6.058345987859999,2.684425970400639e-07,4.66562277226,50.0,22,1900-01-01 05:30:00
25,3,1.0,0,0,0.0,1.0398122548843185,-4.648649780520255,0.0,0.0,2.4107851825210836e-08,0.0,50.0,22,1900-01-01 05:30:00
26,3,1.0,0,0,0.0,1.027846271388766,-4.92672506880442,0.0,2.4372656273,2.5856814689362295e-08,1.6016316979399998,50.0,22,1900-01-01 05:30:00
27,3,1.0,0,0,0.0,1.0407832633728598,-4.548441550557331,0.0,0.0,-4.0572179876914685e-09,0.0,50.0,22,1900-01-01 05:30:00
28,3,1.0,0,0,0.0,1.016268351746622,-2.4521309643190268,0.0,0.0,5.385861455147681e-08,0.0,50.0,22,1900-01-01 05:30:00
29,3,1.0,0,0,0.0,1.0274371131476232,-5.37092055227737,0.0,1.67126785872,6.19585990291327e-08,0.62672544702,50.0,22,1900-01-01 05:30:00
30,3,1.0,0,0,0.0,1.019707705185303,-5.955112322453989,0.0,7.3814330426799994,1.376835698785328e-07,1.32308705482,50.0,22,1900-01-01 05:30:00
1,1,1.06,0,0,0.0,1.06,0.0,49.99974916039427,0.0,28.1124005353682,0.0,50.0,23,1900-01-01 05:45:00
2,2,1.043,0,0,0.0,1.043,-0.7101641075042893,46.520056586231284,15.10831961373,4.369994394939911,8.84219627163,50.0,23,1900-01-01 05:45:00
3,3,1.0,0,0,0.0,1.0322960419084648,-1.5503645368137122,0.0,1.67096622456,3.5604962644875116e-08,0.83548311228,50.0,23,1900-01-01 05:45:00
4,3,1.0,0,0,0.0,1.0250253341465903,-1.853736934556578,0.0,5.29139304444,1.988014886045164e-08,1.11397748304,50.0,23,1900-01-01 05:45:00
5,2,1.01,0,0,0.0,1.01,-3.5771170490817985,31.01337105748752,65.58542431398,2.5247651409237886,13.2284826111,50.0,23,1900-01-01 05:45:00
6,3,1.0,0,0,0.0,1.0197166991831297,-2.225004308317603,0.0,0.0,1.0027805845345156e-07,0.0,50.0,23,1900-01-01 05:45:00
7,3,1.0,0,0,0.0,1.0106419781260232,-3.154658453585887,0.0,15.87417913332,3.127613723563627e-09,7.58897160321,50.0,23,1900-01-01 05:45:00
8,2,1.01,0,0,0.0,1.01,-2.0655229630464014,23.260028293115642,20.887077807,-9.016651495092063,20.887077807,50.0,23,1900-01-01 05:45:00
9,3,1.0,0,0,0.0,1.0628418015287497,-2.4111075314744377,0.0,0.0,1.7532289834751065e-06,0.0,50.0,23,1900-01-01 05:45:00
10,3,1.0,0,0,0.19,1.0642095779276395,-3.803745119509565,0.0,4.03816837602,7.61823616413082e-07,1.3924718538,50.0,23,1900-01-01 05:45:00
11,2,1.082,0,0,0.0,1.082,6.62811476669878e-05,23.260028293115642,0.0,10.45544469887884,0.0,50.0,23,1900-01-01 05:45:00
12,3,1.0,0,0,0.0,1.0706603135955044,-3.0456946959252043,0.0,7.79784238128,1.1853673385076036e-06,5.22176945175,50.0,23,1900-01-01 05:45:00
13,2,1.071,0,0,0.0,1.071,-1.4183553307064123,23.260028293115642,0.0,0.5902029744794356,0.0,50.0,23,1900-01-01 05:45:00
14,3,1.0,0,0,0.0,1.0609013208718556,-3.6952344576991987,0.0,4.3166627467800005,2.26551684079368e-07,1.11397748304,50.0,23,1900-01-01 05:45:00
15,3,1.0,0,0,0.0,1.0577702618530276,-3.8111421650700175,0.0,5.70913460058,5.313324291655874e-07,1.74058981725,50.0,23,1900-01-01 05:45:00
16,3,1.0,0,0,0.0,1.0625408955588898,-3.5493712438491065,0.0,2.43682574415,2.1149540163634128e-07,1.2532246684200001,50.0,23,1900-01-01 05:45:00
17,3,1.0,0,0,0.0,1.0603338356835041,-3.8678545700419535,0.0,6.2661233421,1.233489657082032e-07,4.03816837602,50.0,23,1900-01-01 05:45:00
18,3,1.0,0,0,0.0,1.0517830957015497,-4.272624197085317,0.0,2.22795496608,1.0858666765756197e-07,0.6266123342100001,50.0,23,1900-01-01 05:45:00
19,3,1.0,0,0,0.0,1.0503707409981036,-4.418737592044282,0.0,6.61424130555,1.7631684601226993e-07,2.36720215146,50.0,23,1900-01-01 05:45:00
20,3,1.0,0,0,0.0,1.0532970590227202,-4.304273840969682,0.0,1.5317190391800002,1.2891726963726313e-07,0.48736514883,50.0,23,1900-01-01 05:45:00
21,3,1.0,0,0,0.0,1.0557626833688518,-4.13687301680722,0.0,12.18412872075,3.3175044933386744e-07,7.79784238128,50.0,23,1900-01-01 05:45:00
22,3,1.0,0,0,0.0,1.0561181989993609,-4.139263171557056,0.0,0.0,7.222155942340109e-08,0.0,50.0,23,1900-01-01 05:45:00
23,3,1.0,0,0,0.0,1.0510173569751133,-4.222185597938642,0.0,2.22795496608,8.122185168879525e-08,1.11397748304,50.0,23,1900-01-01 05:45:00
24,3,1.0,0,0,0.043,1.0477759406480485,-4.541438730588854,0.0,6.05725256403,2.684245936634966e-07,4.6647807102300005,50.0,23,1900-01-01 05:45:00
25,3,1.0,0,0,0.0,1.0398204227476668,-4.648080351438559,0.0,0.0,2.409857570333919e-08,0.0,50.0,23,1900-01-01 05:45:00
26,3,1.0,0,0,0.0,1.0278567229822257,-4.926100440703206,0.0,2.43682574415,2.5852273211057764e-08,1.60134263187,50.0,23,1900-01-01 05:45:00
27,3,1.0,0,0,0.0,1.0407898464089806,-4.547849531403421,0.0,0.0,-4.065668765088858e-09,0.0,50.0,23,1900-01-01 05:45:00
28,3,1.0,0,0,0.0,1.0162701727834877,-2.4519374929770543,0.0,0.0,5.384936338921925e-08,0.0,50.0,23,1900-01-01 05:45:00
29,3,1.0,0,0,0.0,1.0274462810286769,-5.370167600928633,0.0,1.67096622456,6.193998058900974e-08,0.6266123342100001,50.0,23,1900-01-01 05:45:00
30,3,1.0,0,0,0.0,1.0197183658294138,-5.95424268019546,0.0,7.38010082514,1.376613290027251e-07,1.32284826111,50.0,23,1900-01-01 05:45:00
1,1,1.06,0,0,0.0,1.06,0.0,49.999749144462484,0.0,28.11139492696454,0.0,50.0,24,1900-01-01 06:00:00
2,2,1.043,0,0,0.0,1.043,-0.7102062124948996,46.503957096668685,15.10441593129,4.368591997398438,8.83991162799,50.0,24,1900-01-01 06:00:00
3,3,1.0,0,0,0.0,1.0322977074806003,-1.5502119901348663,0.0,1.67053448088,3.559444594625205e-08,0.83526724044,50.0,24,1900-01-01 06:00:00
4,3,1.0,0,0,0.0,1.0250272766674315,-1.8535556956471906,0.0,5.29002585612,1.9886019053672044e-08,1.11368965392,50.0,24,1900-01-01 06:00:00
5,2,1.01,0,0,0.0,1.01,-3.5765324985715092,31.002638064445794,65.56847837454,2.517121115280805,13.225064640300001,50.0,24,1900-01-01 06:00:00
6,3,1.0,0,0,0.0,1.0197185055547797,-2.224777391037145,0.0,0.0,1.0024723620783799e-07,0.0,50.0,24,1900-01-01 06:00:00
7,3,1.0,0,0,0.0,1.0106446407952838,-3.1541945046002198,0.0,15.870077568360001,3.125845360330004e-09,7.587010767330001,50.0,24,1900-01-01 06:00:00
8,2,1.01,0,0,0.0,1.01,-2.065311480213514,23.251978548334343,20.881681011,-9.026926952301423,20.881681011,50.0,24,1900-01-01 06:00:00
9,3,1.0,0,0,0.0,1.0628465139726528,-2.411014816823061,0.0,0.0,1.7526048875532525e-06,0.0,50.0,24,1900-01-01 06:00:00
10,3,1.0,0,0,0.19,1.0642177708178997,-3.803256991448847,0.0,4.03712499546,7.615621657741656e-07,1.3921120674,50.0,24,1900-01-01 06:00:00
11,2,1.082,0,0,0.0,1.082,-0.0006866402883250131,23.251978548334343,0.0,10.452652252914408,0.0,50.0,24,1900-01-01 06:00:00
12,3,1.0,0,0,0.0,1.070664792640561,-3.0454058864829134,0.0,7.79582757744,1.1853089345592593e-06,5.22042025275,50.0,24,1900-01-01 06:00:00
13,2,1.071,0,0,0.0,1.071,-1.418636663602087,23.251978548334343,0.0,0.5865464692359986,0.0,50.0,24,1900-01-01 06:00:00
14,3,1.0,0,0,0.0,1.0609087117853697,-3.694769485851544,0.0,4.3155474089400006,2.26476961406874e-07,1.11368965392,50.0,24,1900-01-01 06:00:00
15,3,1.0,0,0,0.0,1.0577787860687016,-3.8106509559710275,0.0,5.70765947634,5.311282227360437e-07,1.74014008425,50.0,24,1900-01-01 06:00:00
16,3,1.0,0,0,0.0,1.0625484016905833,-3.5489531467721056,0.0,2.4361961179500002,2.114091413041308e-07,1.25290086066,50.0,24,1900-01-01 06:00:00
17,3,1.0,0,0,0.0,1.060342710855304,-3.867347672292091,0.0,6.2645043033,1.2330978638175338e-07,4.03712499546,50.0,24,1900-01-01 06:00:00
18,3,1.0,0,0,0.0,1.0517937352041566,-4.272006082052666,0.0,2.22737930784,1.0855262599918092e-07,0.62645043033,50.0,24,1900-01-01 06:00:00
19,3,1.0,0,0,0.0,1.0503820538675763,-4.418079147587183,0.0,6.612532320150001,1.7627600845671054e-07,2.36659051458,50.0,24,1900-01-01 06:00:00
20,3,1.0,0,0,0.0,1.0533077378397426,-4.30364765053691,0.0,1.5313232741400002,1.2887533779037952e-07,0.48723922359,50.0,24,1900-01-01 06:00:00
21,3,1.0,0,0,0.0,1.0557731633644982,-4.1362949306677,0.0,12.18098058975,3.316462748870208e-07,7.79582757744,50.0,24,1900-01-01 06:00:00
22,3,1.0,0,0,0.0,1.0561285884532667,-4.138685063786273,0.0,0.0,7.219052902375313e-08,0.0,50.0,24,1900-01-01 06:00:00
23,3,1.0,0,0,0.0,1.051028326486623,-4.221586145541069,0.0,2.22737930784,8.119500849446126e-08,1.11368965392,50.0,24,1900-01-01 06:00:00
24,3,1.0,0,0,0.043,1.0477886093297808,-4.540756863167086,0.0,6.05568749319,2.6839935340916554e-07,4.66357542579,50.0,24,1900-01-01 06:00:00
25,3,1.0,0,0,0.0,1.0398321133254775,-4.647265324187011,0.0,0.0,2.4085448753870474e-08,0.0,50.0,24,1900-01-01 06:00:00
26,3,1.0,0,0,0.0,1.0278716822851313,-4.9252064080729845,0.0,2.4361961179500002,2.5845848128369653e-08,1.60092887751,50.0,24,1900-01-01 06:00:00
27,3,1.0,0,0,0.0,1.0407992685852945,-4.547002169880996,0.0,0.0,-4.078243981089734e-09,0.0,50.0,24,1900-01-01 06:00:00
28,3,1.0,0,0,0.0,1.0162727792046267,-2.4516605743615645,0.0,0.0,5.383527391134776e-08,0.0,50.0,24,1900-01-01 06:00:00
29,3,1.0,0,0,0.0,1.0274594028920545,-5.369089898467301,0.0,1.67053448088,6.191363688401452e-08,0.62645043033,50.0,24,1900-01-01 06:00:00
30,3,1.0,0,0,0.0,1.0197336242862856,-5.952997960677787,0.0,7.37819395722,1.376295486466006e-07,1.32250646403,50.0,24,1900-01-01 06:00:00
1,1,1.06,0,0,0.0,1.06,0.0,49.999749142616594,0.0,28.11127841526658,0.0,50.0,25,1900-01-01 06:15:00
2,2,1.043,0,0,0.0,1.043,-0.7102110911254069,46.50209177635053,15.10396364253,4.368429526302375,8.83964692443,50.0,25,1900-01-01 06:15:00
3,3,1.0,0,0,0.0,1.0322979004521802,-1.5501943160552465,0.0,1.67048445816,3.5591707692184116e-08,0.83524222908,50.0,25,1900-01-01 06:15:00
4,3,1.0,0,0,0.0,1.0250275017257988,-1.8535346973006923,0.0,5.28986745084,1.9888995117511854e-08,1.11365630544,50.0,25,1900-01-01 06:15:00
5,2,1.01,0,0,0.0,1.01,-3.576464771926103,31.00139451756702,65.56651498278,2.516235471138451,13.2246686271,50.0,25,1900-01-01 06:15:00
6,3,1.0,0,0,0.0,1.019718714838664,-2.2247511003661598,0.0,0.0,1.0024281164487784e-07,0.0,50.0,25,1900-01-01 06:15:00
7,3,1.0,0,0,0.0,1.010644949292709,-3.154140751069444,0.0,15.86960235252,3.125520287028394e-09,7.58678358081,50.0,25,1900-01-01 06:15:00
8,2,1.01,0,0,0.0,1.01,-2.0652869779183214,23.251045888175266,20.881055727,-9.02811746894415,20.881055727,50.0,25,1900-01-01 06:15:00
9,3,1.0,0,0,0.0,1.062847059945549,-2.4110040750845676,0.0,0.0,1.7525326212680654e-06,0.0,50.0,25,1900-01-01 06:15:00
10,3,1.0,0,0,0.19,1.0642187200358868,-3.803200436992907,0.0,4.03700410722,7.615331980570517e-07,1.3920703818,50.0,25,1900-01-01 06:15:00
11,2,1.082,0,0,0.0,1.082,-0.0007738751387306813,23.251045888175266,0.0,10.452328732864425,0.0,50.0,25,1900-01-01 06:15:00
12,3,1.0,0,0,0.0,1.0706653115756621,-3.0453724252644694,0.0,7.795594138079999,1.1853005412731932e-06,5.22026393175,50.0,25,1900-01-01 06:15:00
13,2,1.071,0,0,0.0,1.071,-1.4186692599161135,23.251045888175266,0.0,0.5861228367107219,0.0,50.0,25,1900-01-01 06:15:00
14,3,1.0,0,0,0.0,1.0609095680902503,-3.6947156143714355,0.0,4.31541818358,2.264686072006583e-07,1.11365630544,50.0,25,1900-01-01 06:15:00
15,3,1.0,0,0,0.0,1.0577797736773944,-3.810594044608953,0.0,5.707488565379999,5.311040052191629e-07,1.74008797725,50.0,25,1900-01-01 06:15:00
16,3,1.0,0,0,0.0,1.0625492713437459,-3.5489047061571246,0.0,2.43612316815,2.1139927453006635e-07,1.25286334362,50.0,25,1900-01-01 06:15:00
17,3,1.0,0,0,0.0,1.060343739124103,-3.8672889432035995,0.0,6.2643167181,1.2330605780874748e-07,4.03700410722,50.0,25,1900-01-01 06:15:00
18,3,1.0,0,0,0.0,1.051794967889711,-4.271934467397917,0.0,2.22731261088,1.085484051532859e-07,0.62643167181,50.0,25,1900-01-01 06:15:00
19,3,1.0,0,0,0.0,1.0503833645690928,-4.418002860381977,0.0,6.61233431355,1.7627212800519487e-07,2.36651964906,50.0,25,1900-01-01 06:15:00
20,3,1.0,0,0,0.0,1.053308975079242,-4.303575100249872,0.0,1.53127741998,1.2887053318921815e-07,0.48722463362999996,50.0,25,1900-01-01 06:15:00
21,3,1.0,0,0,0.0,1.0557743775675272,-4.136227953696633,0.0,12.18061584075,3.3163579526984677e-07,7.795594138079999,50.0,25,1900-01-01 06:15:00
22,3,1.0,0,0,0.0,1.0561297921659454,-4.138618084307291,0.0,0.0,7.21885172544784e-08,0.0,50.0,25,1900-01-01 06:15:00
23,3,1.0,0,0,0.0,1.051029597406523,-4.221516693115538,0.0,2.22731261088,8.119201488909766e-08,1.11365630544,50.0,25,1900-01-01 06:15:00
24,3,1.0,0,0,0.043,1.0477900771139952,-4.540677862159536,0.0,6.055506160829999,2.683963220562191e-07,4.66343577903,50.0,25,1900-01-01 06:15:00
25,3,1.0,0,0,0.0,1.0398334677833407,-4.6471708952895945,0.0,0.0,2.4083931915299624e-08,0.0,50.0,25,1900-01-01 06:15:00
26,3,1.0,0,0,0.0,1.027873415457491,-4.925102825727465,0.0,2.43612316815,2.5845007245450802e-08,1.6008809390699998,50.0,25,1900-01-01 06:15:00
27,3,1.0,0,0,0.0,1.0408003602244131,-4.546903994667831,0.0,0.0,-4.079311029242641e-09,0.0,50.0,25,1900-01-01 06:15:00
28,3,1.0,0,0,0.0,1.0162730811810374,-2.4516284904785364,0.0,0.0,5.3833277450503614e-08,0.0,50.0,25,1900-01-01 06:15:00
29,3,1.0,0,0,0.0,1.0274609231748997,-5.368965036171258,0.0,1.67048445816,6.191041723724311e-08,0.62643167181,50.0,25,1900-01-01 06:15:00
30,3,1.0,0,0,0.0,1.019735392113886,-5.952853748072636,0.0,7.37797302354,1.3762586381638187e-07,1.32246686271,50.0,25,1900-01-01 06:15:00
1,1,1.06,0,0,0.0,1.06,0.0,49.99974912078788,0.0,28.109900600821945,0.0,50.0,26,1900-01-01 06:30:00
2,2,1.043,0,0,0.0,1.043,-0.7102687877893953,46.48003329949645,15.09861506993,4.366508427027915,8.83651665383,50.0,26,1900-01-01 06:30:00
3,3,1.0,0,0,0.0,1.0323001823713718,-1.5499853146360107,0.0,1.66989291096,3.5581968926834406e-08,0.83494645548,50.0,26,1900-01-01 06:30:00
4,3,1.0,0,0,0.0,1.0250301630727743,-1.8532863857036987,0.0,5.28799421804,1.989239395427944e-08,1.11326194064,50.0,26,1900-01-01 06:30:00
5,2,1.01,0,0,0.0,1.01,-3.5756638750233534,30.986688866330965,65.54329675518,2.505762358647619,13.2199855451,50.0,26,1900-01-01 06:30:00
6,3,1.0,0,0,0.0,1.0197211896440939,-2.2244402050604126,0.0,0.0,1.0020084078906242e-07,0.0,50.0,26,1900-01-01 06:30:00
7,3,1.0,0,0,0.0,1.0106485973724963,-3.1535050937669777,0.0,15.86398265412,3.123433955920518e-09,7.58409697061,50.0,26,1900-01-01 06:30:00
8,2,1.01,0,0,0.0,1.01,-2.064997232887048,23.240016649748224,20.873661387,-9.042195705291483,20.873661387,50.0,26,1900-01-01 06:30:00
9,3,1.0,0,0,0.0,1.0628535160613404,-2.410877053783153,0.0,0.0,1.7516797386736257e-06,0.0,50.0,26,1900-01-01 06:30:00
10,3,1.0,0,0,0.19,1.064229944650062,-3.8025316652258083,0.0,4.03557453482,7.611747365743327e-07,1.3915774258,50.0,26,1900-01-01 06:30:00
11,2,1.082,0,0,0.0,1.082,-0.0018054739872648328,23.240016649748224,0.0,10.44850321572362,0.0,50.0,26,1900-01-01 06:30:00
12,3,1.0,0,0,0.0,1.0706714480215214,-3.044976740553985,0.0,7.792833584479999,1.1852232573161814e-06,5.21841534675,50.0,26,1900-01-01 06:30:00
13,2,1.071,0,0,0.0,1.071,-1.4190547377988174,23.240016649748224,0.0,0.5811134202803662,0.0,50.0,26,1900-01-01 06:30:00
14,3,1.0,0,0,0.0,1.0609196940419263,-3.694078571093806,0.0,4.31389001998,2.2636624041894038e-07,1.11326194064,50.0,26,1900-01-01 06:30:00
15,3,1.0,0,0,0.0,1.057791452325406,-3.8099210533158687,0.0,5.705467445779999,5.308235819789786e-07,1.7394717822499999,50.0,26,1900-01-01 06:30:00
16,3,1.0,0,0,0.0,1.0625595551285747,-3.5483318837023123,0.0,2.43526049515,2.1128121963087665e-07,1.25241968322,50.0,26,1900-01-01 06:30:00
17,3,1.0,0,0,0.0,1.0603558985632409,-3.866594456152207,0.0,6.2620984161,1.2325344300734287e-07,4.03557453482,50.0,26,1900-01-01 06:30:00
18,3,1.0,0,0,0.0,1.0518095446377267,-4.27108760588799,0.0,2.22652388128,1.0850134801732025e-07,0.62620984161,50.0,26,1900-01-01 06:30:00
19,3,1.0,0,0,0.0,1.0503988638732367,-4.417100744879545,0.0,6.60999277255,1.7621734293982172e-07,2.36568162386,50.0,26,1900-01-01 06:30:00
20,3,1.0,0,0,0.0,1.0533236056628472,-4.302717174359761,0.0,1.5307351683800001,1.2881244471074638e-07,0.48705209902999996,50.0,26,1900-01-01 06:30:00
21,3,1.0,0,0,0.0,1.0557887357220666,-4.135435933125157,0.0,12.17630247575,3.3149627487460975e-07,7.792833584479999,50.0,26,1900-01-01 06:30:00
22,3,1.0,0,0,0.0,1.0561440262661648,-4.137826034052036,0.0,0.0,7.214326247926883e-08,0.0,50.0,26,1900-01-01 06:30:00
23,3,1.0,0,0,0.0,1.051044626279041,-4.220695400215502,0.0,2.22652388128,8.115580607537254e-08,1.11326194064,50.0,26,1900-01-01 06:30:00
24,3,1.0,0,0,0.043,1.0478074339393464,-4.539743654884042,0.0,6.0533618022299995,2.683615392129468e-07,4.66178437643,50.0,26,1900-01-01 06:30:00
25,3,1.0,0,0,0.0,1.0398494844410848,-4.64605424889942,0.0,0.0,2.406650868714037e-08,0.0,50.0,26,1900-01-01 06:30:00
26,3,1.0,0,0,0.0,1.0278939105233462,-4.923877938989037,0.0,2.43526049515,2.5836078831886766e-08,1.60031403967,50.0,26,1900-01-01 06:30:00
27,3,1.0,0,0,0.0,1.0408132689473006,-4.545743045957954,0.0,0.0,-4.0962437056567034e-09,0.0,50.0,26,1900-01-01 06:30:00
28,3,1.0,0,0,0.0,1.0162766520832813,-2.451249087868533,0.0,0.0,5.381322144956038e-08,0.0,50.0,26,1900-01-01 06:30:00
29,3,1.0,0,0,0.0,1.0274789007015634,-5.3674885084573445,0.0,1.66989291096,6.187433687632193e-08,0.62620984161,50.0,26,1900-01-01 06:30:00
30,3,1.0,0,0,0.0,1.0197562969133434,-5.951148401900238,0.0,7.37536035674,1.3758215700043763e-07,1.32199855451,50.0,26,1900-01-01 06:30:00
